STATE_CODE,STATE_NAME,CITY,LATITUDE,LONGITUDE
NH,"New Hampshire","East Andover",43.47766,-71.759606
NH,"New Hampshire","East Candia",43.048056,-71.249167
NH,"New Hampshire","East Derry",42.894444,-71.291667
NH,"New Hampshire","East Hampstead",42.887656,-71.127978
NH,"New Hampshire","East Wakefield",43.641022,-71.007712
NH,"New Hampshire","Eaton Center",43.909167,-71.084167
NH,"New Hampshire",Effingham,43.721216,-71.002109
NH,"New Hampshire",Elkins,43.420833,-71.937778
NH,"New Hampshire",Enfield,43.625584,-72.127014
NH,"New Hampshire","Enfield Center",43.59,-72.111389
NH,"New Hampshire",Epping,43.041052,-71.076367
NH,"New Hampshire",Epsom,43.217398,-71.354576
NH,"New Hampshire",Errol,44.800273,-71.143612
NH,"New Hampshire",Etna,43.711333,-72.212479
NH,"New Hampshire",Exeter,42.977169,-70.964306
NH,"New Hampshire",Farmington,43.388373,-71.064693
NH,"New Hampshire",Fitzwilliam,42.7611,-72.145014
NH,"New Hampshire",Francestown,42.991952,-71.81131
NH,"New Hampshire",Franconia,44.205273,-71.751822
NH,"New Hampshire",Franklin,43.442569,-71.649122
NH,"New Hampshire",Freedom,43.817242,-71.062815
NH,"New Hampshire",Fremont,42.984016,-71.121836
NH,"New Hampshire","Georges Mills",43.431667,-72.067778
NH,"New Hampshire",Gilford,43.5475,-71.407222
NH,"New Hampshire",Gilmanton,43.417476,-71.412063
NH,"New Hampshire","Gilmanton Iron Works",43.425281,-71.330315
NH,"New Hampshire",Gilsum,43.043105,-72.263272
NH,"New Hampshire",Glen,44.101777,-71.192457
NH,"New Hampshire",Glencliff,43.982778,-71.893889
NH,"New Hampshire",Goffstown,43.018224,-71.56264
NH,"New Hampshire",Gorham,44.399601,-71.179983
NH,"New Hampshire",Goshen,43.302623,-72.124117
NH,"New Hampshire",Grafton,43.572743,-71.963389
NH,"New Hampshire",Grantham,43.510324,-72.133437
NH,"New Hampshire",Greenfield,42.949277,-71.872755
NH,"New Hampshire",Greenland,43.035294,-70.847476
NH,"New Hampshire",Greenville,42.7489,-71.784487
NH,"New Hampshire",Guild,43.376667,-72.138611
NH,"New Hampshire",Hampstead,42.881957,-71.175802
NH,"New Hampshire",Hampton,42.935883,-70.824336
NH,"New Hampshire","Hampton Falls",42.926323,-70.887608
NH,"New Hampshire",Hancock,42.976817,-71.981858
NH,"New Hampshire",Hanover,43.704532,-72.28496
NH,"New Hampshire",Harrisville,42.939874,-72.097243
NH,"New Hampshire",Haverhill,44.039438,-72.057276
NH,"New Hampshire",Hebron,43.718571,-71.82696
NH,"New Hampshire",Henniker,43.179091,-71.815921
NH,"New Hampshire",Hill,43.527422,-71.729168
NH,"New Hampshire",Hillsborough,43.120709,-71.902818
NH,"New Hampshire",Hinsdale,42.802714,-72.501474
NH,"New Hampshire",Holderness,43.731944,-71.588889
NH,"New Hampshire",Hollis,42.748513,-71.577206
NH,"New Hampshire",Hooksett,43.061708,-71.444446
NH,"New Hampshire",Hudson,42.769038,-71.412144
NH,"New Hampshire",Intervale,44.095479,-71.119415
NH,"New Hampshire",Jackson,44.166989,-71.187808
NH,"New Hampshire",Jaffrey,42.81779,-72.027514
NH,"New Hampshire",Jefferson,44.399907,-71.451834
NH,"New Hampshire",Kearsarge,44.075278,-71.118056
NH,"New Hampshire",Keene,42.943127,-72.28954
NH,"New Hampshire",Kingston,42.913258,-71.063914
NH,"New Hampshire",Laconia,43.538713,-71.452907
NH,"New Hampshire",Lancaster,44.492074,-71.559115
NH,"New Hampshire",Lebanon,43.642222,-72.252222
NH,"New Hampshire",Lee,43.1231401,-71.0114497
NH,"New Hampshire",Lempster,43.21863,-72.166205
NH,"New Hampshire",Lincoln,44.058159,-71.672707
NH,"New Hampshire",Lisbon,44.214837,-71.896565
NH,"New Hampshire",Litchfield,42.844167,-71.480278
NH,"New Hampshire",Littleton,44.311187,-71.776816
NH,"New Hampshire",Lochmere,43.471111,-71.530556
NH,"New Hampshire",Londonderry,42.865555,-71.37719
NH,"New Hampshire",Loudon,43.285556,-71.467778
NH,"New Hampshire",Lyme,43.791327,-72.161993
NH,"New Hampshire","Lyme Center",43.799167,-72.123333
NH,"New Hampshire",Lyndeborough,42.895449,-71.774373
NH,"New Hampshire",Madbury,43.169167,-70.924444
NH,"New Hampshire",Madison,43.915206,-71.125412
NH,"New Hampshire",Manchester,42.992858,-71.463255
NH,"New Hampshire",Marlborough,42.898804,-72.201292
NH,"New Hampshire",Marlow,43.132585,-72.210879
NH,"New Hampshire","Melvin Village",43.688889,-71.304722
NH,"New Hampshire",Meredith,43.650208,-71.511327
NH,"New Hampshire",Meriden,43.529873,-72.275644
NH,"New Hampshire",Merrimack,42.866689,-71.51278
NH,"New Hampshire",Milan,44.586968,-71.181031
NH,"New Hampshire",Milford,42.828497,-71.660569
NH,"New Hampshire",Milton,43.409722,-70.988889
NH,"New Hampshire","Milton Mills",43.502494,-70.969729
NH,"New Hampshire","Mirror Lake",43.636552,-71.272858
NH,"New Hampshire",Monroe,44.273358,-72.025028
NH,"New Hampshire","Mont Vernon",42.897597,-71.676243
NH,"New Hampshire",Moultonborough,43.728133,-71.392245
NH,"New Hampshire","Mount Washington",44.345833,-71.554722
NH,"New Hampshire",Nashua,42.756395,-71.466684
NH,"New Hampshire",Nelson,42.998646,-72.133702
NH,"New Hampshire","New Boston",42.97217,-71.686402
NH,"New Hampshire","New Castle",43.068114,-70.719922
NH,"New Hampshire","New Durham",43.443045,-71.140828
NH,"New Hampshire","New Hampton",43.618393,-71.643513
NH,"New Hampshire","New Ipswich",42.751142,-71.870318
NH,"New Hampshire","New London",43.414501,-71.985674
NH,"New Hampshire",Newbury,43.340556,-72.071389
NH,"New Hampshire",Newfields,43.036944,-70.938889
NH,"New Hampshire",Newington,43.236111,-70.820833
NH,"New Hampshire",Newmarket,43.072628,-70.955317
NH,"New Hampshire",Newport,43.353228,-72.183789
NH,"New Hampshire",Newton,42.867805,-71.042021
NH,"New Hampshire","Newton Junction",42.867222,-71.066389
NH,"New Hampshire","North Conway",44.033613,-71.123811
NH,"New Hampshire","North Hampton",42.977625,-70.826738
NH,"New Hampshire","North Haverhill",44.097841,-72.019112
NH,"New Hampshire","North Salem",42.836944,-71.221111
NH,"New Hampshire","North Sandwich",43.845182,-71.385025
NH,"New Hampshire","North Stratford",44.714915,-71.564368
NH,"New Hampshire","North Sutton",43.363889,-71.94
NH,"New Hampshire","North Walpole",43.142759,-72.448253
NH,"New Hampshire","North Woodstock",44.019831,-71.697684
NH,"New Hampshire",Northumberland,44.598367,-71.506421
NH,"New Hampshire",Northwood,43.206965,-71.200423
NH,"New Hampshire",Nottingham,43.119632,-71.110983
NH,"New Hampshire",Orford,43.894101,-72.097846
NH,"New Hampshire",Ossipee,43.694506,-71.112873
NH,"New Hampshire",Pelham,42.72881,-71.304551
NH,"New Hampshire",Peterborough,42.88559,-71.946964
NH,"New Hampshire",Piermont,43.990572,-72.081299
NH,"New Hampshire",Pike,44.025511,-72.009587
NH,"New Hampshire",Pittsburg,45.086564,-71.363593
NH,"New Hampshire",Pittsfield,43.287384,-71.33303
NH,"New Hampshire",Plainfield,43.551919,-72.270398
NH,"New Hampshire",Plaistow,42.835551,-71.093397
NH,"New Hampshire",Plymouth,43.763524,-71.684714
NH,"New Hampshire",Portsmouth,43.066524,-70.780412
NH,"New Hampshire",Randolph,44.375278,-71.280278
NH,"New Hampshire",Raymond,43.032512,-71.191159
NH,"New Hampshire",Rindge,42.754391,-72.019038
NH,"New Hampshire",Rochester,43.268374,-70.976642
NH,"New Hampshire",Rollinsford,43.226936,-70.833207
NH,"New Hampshire",Rumney,43.804389,-71.848019
NH,"New Hampshire",Rye,43.009468,-70.765153
NH,"New Hampshire","Rye Beach",42.976667,-70.766111
NH,"New Hampshire",Salem,42.78465,-71.21761
NH,"New Hampshire",Salisbury,43.406652,-71.704468
NH,"New Hampshire",Sanbornton,43.549552,-71.600348
NH,"New Hampshire",Sanbornville,43.551278,-71.020005
NH,"New Hampshire",Sandown,42.930819,-71.18606
NH,"New Hampshire",Seabrook,42.88536,-70.86464
NH,"New Hampshire","Silver Lake",43.878974,-71.190501
NH,"New Hampshire",Somersworth,43.252546,-70.875589
NH,"New Hampshire","South Acworth",43.176942,-72.341053
NH,"New Hampshire","South Hampton",42.911289,-70.976904
NH,"New Hampshire","South Newbury",43.295556,-71.997222
NH,"New Hampshire","South Sutton",43.32,-71.934722
NH,"New Hampshire","South Tamworth",43.833613,-71.311654
NH,"New Hampshire",Spofford,42.911973,-72.410277
NH,"New Hampshire",Springfield,43.491615,-72.057855
NH,"New Hampshire","Stinson Lake",43.861111,-71.808889
NH,"New Hampshire",Stoddard,43.073944,-72.108811
NH,"New Hampshire",Strafford,43.250575,-71.162475
NH,"New Hampshire",Stratham,43.019432,-70.899714
NH,"New Hampshire","Sugar Hill",43.606667,-71.736944
NH,"New Hampshire",Sullivan,42.994005,-72.191778
NH,"New Hampshire",Sunapee,43.386816,-72.095044
NH,"New Hampshire",Suncook,43.147554,-71.439663
NH,"New Hampshire",Swanzey,42.884137,-72.249298
NH,"New Hampshire",Tamworth,43.862049,-71.264454
NH,"New Hampshire",Temple,42.820035,-71.852347
NH,"New Hampshire",Thornton,43.8928475,-71.6759125
NH,"New Hampshire",Tilton,43.46033,-71.577413
NH,"New Hampshire",Troy,42.82697,-72.184753
NH,"New Hampshire","Twin Mountain",44.272222,-71.539444
NH,"New Hampshire",Union,43.4382,-71.020857
NH,"New Hampshire",Walpole,43.076533,-72.415489
NH,"New Hampshire",Warner,43.303512,-71.835349
NH,"New Hampshire",Warren,43.944667,-71.89013
NH,"New Hampshire",Washington,43.174705,-72.082407
NH,"New Hampshire","Waterville Valley",43.95,-71.5
NH,"New Hampshire",Weare,43.071422,-71.70376
NH,"New Hampshire",Wentworth,43.868456,-71.909651
NH,"New Hampshire","West Chesterfield",42.873152,-72.511216
NH,"New Hampshire","West Lebanon",43.64401,-72.300735
NH,"New Hampshire","West Nottingham",43.133971,-71.111006
NH,"New Hampshire","West Ossipee",43.835956,-71.205141
NH,"New Hampshire","West Peterborough",42.887222,-71.985833
NH,"New Hampshire","West Stewartstown",44.995278,-71.531667
NH,"New Hampshire","West Swanzey",42.870313,-72.297688
NH,"New Hampshire",Westmoreland,42.968999,-72.435784
NH,"New Hampshire",Whitefield,44.36811,-71.603453
NH,"New Hampshire",Wilmot,43.432177,-71.900983
NH,"New Hampshire",Wilton,42.836761,-71.754066
NH,"New Hampshire",Winchester,42.773922,-72.363672
NH,"New Hampshire",Windham,42.805106,-71.306735
NH,"New Hampshire",Winnisquam,43.501389,-71.5125
NH,"New Hampshire",Wolfeboro,43.594996,-71.190843
NH,"New Hampshire","Wolfeboro Falls",43.591944,-71.206111
NH,"New Hampshire",Wonalancet,43.907222,-71.351111
NH,"New Hampshire",Woodstock,43.9775,-71.685556
NH,"New Hampshire",Woodsville,44.138549,-71.989215
NJ,"New Jersey",Absecon,39.462368,-74.503106
NJ,"New Jersey",Adelphia,40.218056,-74.256667
NJ,"New Jersey",Allamuchy,40.921667,-74.810556
NJ,"New Jersey",Allendale,41.032654,-74.134185
NJ,"New Jersey",Allenhurst,40.236675,-74.006706
NJ,"New Jersey",Allentown,40.158922,-74.59093
NJ,"New Jersey",Allenwood,40.141389,-74.100278
NJ,"New Jersey",Alloway,39.560833,-75.362778
NJ,"New Jersey",Alpine,40.951097,-73.930842
NJ,"New Jersey",Andover,40.961386,-74.752418
NJ,"New Jersey",Annandale,40.628731,-74.885512
NJ,"New Jersey",Asbury,40.650175,-75.01585
NJ,"New Jersey","Asbury Park",40.235571,-74.029486
NJ,"New Jersey",Atco,39.770909,-74.879368
NJ,"New Jersey","Atlantic City",39.366411,-74.431727
NJ,"New Jersey","Atlantic Highlands",40.40772,-74.032411
NJ,"New Jersey",Audubon,39.891035,-75.072425
NJ,"New Jersey",Augusta,41.145086,-74.684753
NJ,"New Jersey",Avalon,39.095095,-74.726177
NJ,"New Jersey",Avenel,40.582568,-74.278522
NJ,"New Jersey","Avon By The Sea",40.191796,-74.016737
NJ,"New Jersey",Baptistown,40.521667,-75.006389
NJ,"New Jersey",Barnegat,39.755248,-74.246988
NJ,"New Jersey","Barnegat Light",39.7575,-74.106667
NJ,"New Jersey",Barrington,39.865062,-75.056361
NJ,"New Jersey","Basking Ridge",40.678937,-74.560463
NJ,"New Jersey",Bayonne,40.666399,-74.119169
NJ,"New Jersey",Bayville,39.914708,-74.190529
NJ,"New Jersey","Beach Haven",39.636347,-74.189033
NJ,"New Jersey",Beachwood,39.930246,-74.196145
NJ,"New Jersey",Bedminster,40.657109,-74.643236
NJ,"New Jersey",Belford,40.417281,-74.088887
NJ,"New Jersey","Belle Mead",40.467732,-74.628993
NJ,"New Jersey",Belleville,40.79458,-74.163119
NJ,"New Jersey",Bellmawr,39.868878,-75.094368
NJ,"New Jersey",Belmar,40.178333,-74.022222
NJ,"New Jersey",Belvidere,40.830819,-75.050261
NJ,"New Jersey",Bergenfield,40.923837,-73.998918
NJ,"New Jersey","Berkeley Heights",40.67522,-74.434599
NJ,"New Jersey",Berlin,39.778839,-74.930808
NJ,"New Jersey",Bernardsville,40.72251,-74.577812
NJ,"New Jersey",Beverly,40.056452,-74.911363
NJ,"New Jersey",Birmingham,39.975833,-74.710556
NJ,"New Jersey",Blackwood,39.774104,-75.058747
NJ,"New Jersey",Blairstown,40.967386,-74.965097
NJ,"New Jersey",Blawenburg,40.4075,-74.703056
NJ,"New Jersey",Bloomfield,40.803456,-74.189074
NJ,"New Jersey",Bloomingdale,41.012845,-74.333756
NJ,"New Jersey",Bloomsbury,40.64366,-75.09664
NJ,"New Jersey",Bogota,40.874441,-74.028122
NJ,"New Jersey",Boonton,40.911528,-74.414035
NJ,"New Jersey",Bordentown,40.143141,-74.703249
NJ,"New Jersey","Bound Brook",40.568115,-74.539735
NJ,"New Jersey","Bradley Beach",40.202308,-74.013166
NJ,"New Jersey",Branchville,41.170512,-74.750025
NJ,"New Jersey",Brick,40.040817,-74.12686
NJ,"New Jersey",Bridgeport,39.801616,-75.34782
NJ,"New Jersey",Bridgeton,39.445294,-75.226728
NJ,"New Jersey",Bridgewater,40.590388,-74.626741
NJ,"New Jersey",Brielle,40.107727,-74.063511
NJ,"New Jersey",Brigantine,39.403709,-74.377644
NJ,"New Jersey",Broadway,40.731944,-75.051944
NJ,"New Jersey",Brookside,40.794167,-74.568333
NJ,"New Jersey","Browns Mills",39.95974,-74.565549
NJ,"New Jersey","Budd Lake",40.873108,-74.742552
NJ,"New Jersey",Buena,39.536988,-74.889495
NJ,"New Jersey",Burlington,40.068015,-74.845353
NJ,"New Jersey",Butler,40.992118,-74.364065
NJ,"New Jersey",Buttzville,40.832222,-75.006667
NJ,"New Jersey",Caldwell,40.849059,-74.276771
NJ,"New Jersey",Califon,40.716209,-74.815218
NJ,"New Jersey",Camden,39.925833,-75.12
NJ,"New Jersey","Cape May",38.969208,-74.92624
NJ,"New Jersey","Cape May Court House",39.101434,-74.826846
NJ,"New Jersey","Cape May Point",38.937222,-74.969722
NJ,"New Jersey",Carlstadt,40.840298,-74.092498
NJ,"New Jersey",Carteret,40.582278,-74.231345
NJ,"New Jersey","Cedar Brook",39.715278,-74.901111
NJ,"New Jersey","Cedar Grove",40.85344,-74.229672
NJ,"New Jersey","Cedar Knolls",40.822335,-74.456861
NJ,"New Jersey",Cedarville,39.337028,-75.199362
NJ,"New Jersey",Changewater,40.738056,-74.944444
NJ,"New Jersey",Chatham,40.730526,-74.401701
NJ,"New Jersey",Chatsworth,39.801945,-74.525619
NJ,"New Jersey","Cherry Hill",39.930808,-75.017538
NJ,"New Jersey",Chester,40.789193,-74.677649
NJ,"New Jersey",Chesterfield,40.158353,-74.666838
NJ,"New Jersey",Clark,40.620256,-74.310581
NJ,"New Jersey",Clarksboro,39.799228,-75.223655
NJ,"New Jersey",Clayton,39.658969,-75.094188
NJ,"New Jersey",Clementon,39.80703,-75.003997
NJ,"New Jersey","Cliffside Park",40.822168,-73.987982
NJ,"New Jersey",Cliffwood,40.435281,-74.235759
NJ,"New Jersey",Clifton,40.878876,-74.142459
NJ,"New Jersey",Clinton,40.641194,-74.908846
NJ,"New Jersey",Closter,40.972051,-73.958985
NJ,"New Jersey",Cologne,39.504722,-74.613611
NJ,"New Jersey",Colonia,40.593743,-74.316368
NJ,"New Jersey","Colts Neck",40.301225,-74.177988
NJ,"New Jersey",Columbia,40.938805,-75.054983
NJ,"New Jersey",Columbus,40.064238,-74.68988
NJ,"New Jersey",Cookstown,40.048109,-74.559524
NJ,"New Jersey",Cranbury,40.303868,-74.506531
NJ,"New Jersey",Cranford,40.655357,-74.305685
NJ,"New Jersey","Cream Ridge",40.127907,-74.499425
NJ,"New Jersey",Cresskill,40.941847,-73.965206
NJ,"New Jersey",Dayton,40.38249,-74.511102
NJ,"New Jersey",Deal,40.250568,-74.001998
NJ,"New Jersey",Deepwater,39.683333,-75.490833
NJ,"New Jersey","Deerfield Street",39.493056,-75.217222
NJ,"New Jersey",Delaware,40.892778,-75.065
NJ,"New Jersey",Delmont,39.202258,-74.970505
NJ,"New Jersey",Delran,40.024684,-74.956128
NJ,"New Jersey",Demarest,40.954775,-73.960221
NJ,"New Jersey",Dennisville,39.193056,-74.825556
NJ,"New Jersey",Denville,40.889735,-74.484379
NJ,"New Jersey","Dividing Creek",39.270278,-75.101389
NJ,"New Jersey",Dorchester,39.272778,-74.977222
NJ,"New Jersey",Dorothy,39.40313,-74.831577
NJ,"New Jersey",Dover,40.887218,-74.559702
NJ,"New Jersey",Dumont,40.944692,-73.992139
NJ,"New Jersey",Dunellen,40.594237,-74.47187
NJ,"New Jersey","East Brunswick",40.428395,-74.406381
NJ,"New Jersey","East Hanover",40.819165,-74.36357
NJ,"New Jersey","East Orange",40.769614,-74.207723
NJ,"New Jersey","East Rutherford",40.838527,-74.104069
NJ,"New Jersey",Eatontown,40.302815,-74.06978
NJ,"New Jersey",Edgewater,40.831654,-73.973821
NJ,"New Jersey",Edison,40.517079,-74.397286
NJ,"New Jersey","Egg Harbor City",39.533123,-74.617709
NJ,"New Jersey","Egg Harbor Township",39.413611,-74.588889
NJ,"New Jersey",Elizabeth,40.67169,-74.204335
NJ,"New Jersey",Elmer,39.569146,-75.163023
NJ,"New Jersey","Elmwood Park",40.906896,-74.120896
NJ,"New Jersey",Elwood,39.576389,-74.717222
NJ,"New Jersey",Emerson,40.975459,-74.028515
NJ,"New Jersey",Englewood,40.894251,-73.977182
NJ,"New Jersey","Englewood Cliffs",40.882043,-73.954449
NJ,"New Jersey",Englishtown,40.306274,-74.330613
NJ,"New Jersey","Essex Fells",40.827924,-74.279705
NJ,"New Jersey","Estell Manor",39.37825,-74.816512
NJ,"New Jersey",Ewan,39.698611,-75.186389
NJ,"New Jersey",Ewing,40.237687,-74.782062
NJ,"New Jersey","Fair Haven",40.359873,-74.038891
NJ,"New Jersey","Fair Lawn",40.934297,-74.1166
NJ,"New Jersey",Fairfield,40.882178,-74.296027
NJ,"New Jersey",Fairton,39.381667,-75.220278
NJ,"New Jersey",Fairview,40.816985,-73.999967
NJ,"New Jersey",Fanwood,40.641856,-74.386762
NJ,"New Jersey","Far Hills",40.704035,-74.653959
NJ,"New Jersey",Farmingdale,40.204312,-74.177864
NJ,"New Jersey",Flagtown,40.516944,-74.684722
NJ,"New Jersey",Flanders,40.845316,-74.70188
NJ,"New Jersey",Flemington,40.517976,-74.845316
NJ,"New Jersey",Florence,40.118025,-74.805515
NJ,"New Jersey","Florham Park",40.775701,-74.392819
NJ,"New Jersey",Fords,40.53925,-74.311707
NJ,"New Jersey","Forked River",39.844425,-74.197301
NJ,"New Jersey","Fort Dix",40.009946,-74.618296
NJ,"New Jersey","Fort Lee",40.850312,-73.974455
NJ,"New Jersey","Fort Monmouth",40.317667,-74.039001
NJ,"New Jersey",Fortescue,39.2375,-75.171944
NJ,"New Jersey",Franklin,41.116355,-74.58649
NJ,"New Jersey","Franklin Lakes",41.008095,-74.211347
NJ,"New Jersey","Franklin Park",40.442097,-74.536908
NJ,"New Jersey",Franklinville,39.615557,-75.04088
NJ,"New Jersey",Freehold,40.245776,-74.276822
NJ,"New Jersey",Frenchtown,40.520795,-75.032468
NJ,"New Jersey",Garfield,40.878886,-74.108141
NJ,"New Jersey",Garwood,40.65121,-74.323864
NJ,"New Jersey",Gibbsboro,39.836532,-74.970996
NJ,"New Jersey",Gibbstown,39.82314,-75.275128
NJ,"New Jersey",Gillette,40.687678,-74.468134
NJ,"New Jersey",Gladstone,40.721948,-74.670656
NJ,"New Jersey",Glassboro,39.706823,-75.117247
NJ,"New Jersey",Glasser,40.986389,-74.633889
NJ,"New Jersey","Glen Gardner",40.713437,-74.916207
NJ,"New Jersey","Glen Ridge",40.804015,-74.205477
NJ,"New Jersey","Glen Rock",40.960183,-74.125367
NJ,"New Jersey",Glendora,39.840376,-75.069744
NJ,"New Jersey",Glenwood,41.235618,-74.488481
NJ,"New Jersey","Gloucester City",39.891105,-75.116962
NJ,"New Jersey",Goshen,39.141389,-74.853333
NJ,"New Jersey","Great Meadows",40.85196,-74.941806
NJ,"New Jersey","Green Creek",39.046111,-74.901667
NJ,"New Jersey","Green Village",40.741618,-74.451685
NJ,"New Jersey",Greendell,40.973889,-74.821389
NJ,"New Jersey",Greenwich,39.389722,-75.338889
NJ,"New Jersey",Grenloch,39.425833,-75.225278
NJ,"New Jersey","Greystone Park",40.843982,-74.479645
NJ,"New Jersey",Hackensack,40.888191,-74.050301
NJ,"New Jersey",Hackettstown,40.852891,-74.834315
NJ,"New Jersey","Haddon Heights",39.878832,-75.06639
NJ,"New Jersey","Haddon Township",39.918575,-75.107835
NJ,"New Jersey",Haddonfield,39.895449,-75.041726
NJ,"New Jersey",Hainesport,39.983889,-74.8275
NJ,"New Jersey",Haledon,40.945689,-74.182599
NJ,"New Jersey",Hamburg,41.146714,-74.587379
NJ,"New Jersey",Hammonton,39.638878,-74.790735
NJ,"New Jersey",Hampton,40.677351,-74.962221
NJ,"New Jersey","Hancocks Bridge",39.505278,-75.462222
NJ,"New Jersey","Harrington Park",40.991791,-73.980017
NJ,"New Jersey",Harrison,40.74754,-74.155871
NJ,"New Jersey",Harrisonville,39.685,-75.266389
NJ,"New Jersey","Hasbrouck Heights",40.862241,-74.075971
NJ,"New Jersey",Haskell,41.030111,-74.296542
NJ,"New Jersey",Haworth,40.960808,-73.987376
NJ,"New Jersey",Hawthorne,40.956355,-74.156897
NJ,"New Jersey",Hazlet,40.422554,-74.179896
NJ,"New Jersey",Heislerville,39.245013,-74.993942
NJ,"New Jersey",Helmetta,40.377742,-74.420393
NJ,"New Jersey",Hewitt,41.170867,-74.368566
NJ,"New Jersey",Hibernia,40.943889,-74.493056
NJ,"New Jersey","High Bridge",40.668438,-74.893667
NJ,"New Jersey","Highland Lakes",41.182622,-74.456442
NJ,"New Jersey","Highland Park",40.499141,-74.426602
NJ,"New Jersey",Highlands,40.402377,-73.990912
NJ,"New Jersey",Hightstown,40.266885,-74.524993
NJ,"New Jersey",Hillsborough,40.4775,-74.627222
NJ,"New Jersey",Hillsdale,41.006945,-74.042625
NJ,"New Jersey",Hillside,40.696811,-74.228065
NJ,"New Jersey","Ho Ho Kus",41.000412,-74.102532
NJ,"New Jersey",Hoboken,40.7445,-74.032863
NJ,"New Jersey",Holmdel,40.345,-74.184444
NJ,"New Jersey",Holmdel,40.385853,-74.173971
NJ,"New Jersey",Hopatcong,40.938983,-74.66163
NJ,"New Jersey",Hope,40.911111,-74.967778
NJ,"New Jersey",Hopewell,40.390224,-74.770963
NJ,"New Jersey",Howell,40.148096,-74.213683
NJ,"New Jersey",Imlaystown,40.166215,-74.510939
NJ,"New Jersey",Ironia,40.822778,-74.626111
NJ,"New Jersey",Irvington,40.7261,-74.231271
NJ,"New Jersey",Iselin,40.571593,-74.316677
NJ,"New Jersey","Island Heights",39.943197,-74.146787
NJ,"New Jersey",Jackson,40.120964,-74.301709
NJ,"New Jersey","Jersey City",40.7164,-74.038
NJ,"New Jersey",Jobstown,40.038698,-74.687305
NJ,"New Jersey",Johnsonburg,40.964444,-74.878889
NJ,"New Jersey",Juliustown,40.013333,-74.669167
NJ,"New Jersey",Keansburg,40.441363,-74.130633
NJ,"New Jersey",Kearny,40.76466,-74.147108
NJ,"New Jersey",Keasbey,40.519171,-74.302119
NJ,"New Jersey","Kendall Park",40.4208,-74.552921
NJ,"New Jersey",Kenilworth,40.675869,-74.294419
NJ,"New Jersey",Kenvil,40.881901,-74.620984
NJ,"New Jersey",Keyport,40.439862,-74.199563
NJ,"New Jersey",Kingston,40.380465,-74.616071
NJ,"New Jersey",Lafayette,41.076099,-74.691223
NJ,"New Jersey","Lake Hiawatha",40.88252,-74.383013
NJ,"New Jersey","Lake Hopatcong",40.965882,-74.614438
NJ,"New Jersey",Lakehurst,40.020054,-74.290901
NJ,"New Jersey",Lakewood,40.085043,-74.204199
NJ,"New Jersey",Lambertville,40.373122,-74.926605
NJ,"New Jersey",Landing,40.908684,-74.655425
NJ,"New Jersey",Landisville,39.523942,-74.937688
NJ,"New Jersey","Lanoka Harbor",39.861993,-74.166765
NJ,"New Jersey",Lavallette,39.977486,-74.070424
NJ,"New Jersey",Lawnside,39.867601,-75.031681
NJ,"New Jersey",Layton,41.205913,-74.817219
NJ,"New Jersey",Lebanon,40.646623,-74.829035
NJ,"New Jersey",Ledgewood,40.878028,-74.655405
NJ,"New Jersey","Leeds Point",39.491944,-74.429444
NJ,"New Jersey",Leesburg,39.238724,-75.001211
NJ,"New Jersey",Leonardo,40.417704,-74.062265
NJ,"New Jersey",Leonia,40.862929,-73.987873
NJ,"New Jersey","Liberty Corner",40.664722,-74.577778
NJ,"New Jersey","Lincoln Park",40.920769,-74.299512
NJ,"New Jersey",Lincroft,40.33689,-74.120469
NJ,"New Jersey",Linden,40.635366,-74.255567
NJ,"New Jersey",Linwood,39.346883,-74.580744
NJ,"New Jersey","Little Egg Harbor Twp",39.588149,-74.364586
NJ,"New Jersey","Little Falls",40.885353,-74.21145
NJ,"New Jersey","Little Ferry",40.849319,-74.040502
NJ,"New Jersey","Little Silver",40.335393,-74.041319
NJ,"New Jersey","Little York",40.611111,-75.076389
NJ,"New Jersey",Livingston,40.789633,-74.3202
NJ,"New Jersey",Lodi,40.876363,-74.083827
NJ,"New Jersey","Long Branch",40.299204,-73.991176
NJ,"New Jersey","Long Valley",40.787817,-74.78698
NJ,"New Jersey",Longport,39.309712,-74.542143
NJ,"New Jersey",Lumberton,39.96512,-74.806736
NJ,"New Jersey",Lyndhurst,40.809433,-74.12453
NJ,"New Jersey",Lyons,40.685278,-74.5475
NJ,"New Jersey",Madison,40.759939,-74.417868
NJ,"New Jersey",Magnolia,39.853807,-75.039254
NJ,"New Jersey",Mahwah,41.074473,-74.155974
NJ,"New Jersey",Malaga,39.575495,-75.058155
NJ,"New Jersey",Manahawkin,39.705017,-74.260391
NJ,"New Jersey",Manasquan,40.121693,-74.061055
NJ,"New Jersey","Manchester Township",39.950983,-74.360713
NJ,"New Jersey",Mantoloking,40.026125,-74.056188
NJ,"New Jersey",Mantua,39.786983,-75.178531
NJ,"New Jersey",Manville,40.539871,-74.593377
NJ,"New Jersey","Maple Shade",39.951085,-74.994644
NJ,"New Jersey",Maplewood,40.727906,-74.265573
NJ,"New Jersey","Margate City",39.328621,-74.509038
NJ,"New Jersey",Marlboro,40.31825,-74.263871
NJ,"New Jersey",Marlton,39.884517,-74.90674
NJ,"New Jersey",Marmora,39.258562,-74.659297
NJ,"New Jersey",Martinsville,40.599962,-74.557191
NJ,"New Jersey",Matawan,40.410876,-74.237955
NJ,"New Jersey",Mauricetown,39.285833,-74.993611
